sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU100238,Product Description 238,cm promo,30.38,31.52,20.8,5.95,100.18,107.68,1164.8,364.69,31.31
SKU100239,Product Description 239,cm promo,58.57,28.47,41.89,5.99,189.52,151.55,11310.3,1329.91,11.76
SKU100240,Product Description 240,weekly b flyer,8.46,20.72,6.71,8.6,166.99,146.33,3120.15,1066.34,34.18
SKU100241,Product Description 241,weekly a flyer,20.75,36.17,13.24,4.2,242.33,126.27,3548.32,1039.36,29.29
SKU100242,Product Description 242,weekly a flyer,41.93,26.79,30.7,5.41,50.44,13.22,13323.8,1355.14,10.17
SKU100243,Product Description 243,weekly b flyer,93.82,39.66,56.61,0.6,138.1,180.8,6057.27,2079.13,34.32
SKU100244,Product Description 244,weekly b flyer,38.97,33.68,25.85,8.0,115.04,5.57,8401.25,2229.31,26.54
SKU100245,Product Description 245,weekly b flyer,67.08,6.55,62.69,2.97,230.12,161.05,29276.23,8954.58,30.59
SKU100246,Product Description 246,temporary price reduction,27.0,16.22,22.62,8.26,7.6,96.91,2262.0,355.27,15.71
SKU100247,Product Description 247,weekly a flyer,14.45,25.02,10.84,3.02,247.35,163.96,5083.96,1569.7,30.88
SKU100248,Product Description 248,temporary price reduction,7.74,30.25,5.4,0.6,122.53,94.08,2478.6,871.4,35.16
SKU100249,Product Description 249,weekly b flyer,31.93,24.26,24.18,1.97,158.26,130.09,6383.52,766.4,12.01
SKU100250,Product Description 250,weekly a flyer,17.45,32.51,11.78,9.86,93.21,73.93,2473.8,753.96,30.48
SKU100251,Product Description 251,temporary price reduction,19.05,14.89,16.21,3.54,213.87,149.25,810.5,143.84,17.75
SKU100252,Product Description 252,temporary price reduction,76.55,11.44,67.8,1.53,142.69,52.33,7864.8,2460.34,31.28
SKU100253,Product Description 253,weekly b flyer,3.55,6.89,3.31,1.63,167.39,144.43,327.69,113.52,34.64
SKU100254,Product Description 254,weekly a flyer,56.67,25.07,42.47,3.45,163.98,40.29,3567.48,568.22,15.93
SKU100255,Product Description 255,weekly b flyer,39.19,29.1,27.79,0.86,94.18,144.99,5891.48,2258.35,38.33
SKU100256,Product Description 256,weekly a flyer,51.64,16.42,43.16,5.36,23.62,60.15,15710.24,4719.48,30.04
SKU100257,Product Description 257,cm promo,57.16,26.48,42.03,2.53,202.89,57.17,16055.46,2664.81,16.6
SKU100258,Product Description 258,vendor flyer,32.71,6.83,30.48,5.43,75.98,162.68,4450.08,1096.32,24.64
SKU100259,Product Description 259,vendor flyer,30.92,8.48,28.3,1.84,212.99,163.11,1754.6,338.86,19.31
SKU100260,Product Description 260,vendor flyer,73.87,29.56,52.03,4.58,154.12,138.9,17013.81,6464.48,38.0
SKU100261,Product Description 261,weekly b flyer,87.39,17.88,71.76,6.18,91.66,184.93,7534.8,1319.02,17.51
SKU100262,Product Description 262,cm promo,20.87,28.5,14.92,1.09,150.59,32.93,6534.96,2276.9,34.84
SKU100263,Product Description 263,weekly a flyer,11.57,34.11,7.62,4.29,163.15,55.33,990.6,155.91,15.74
SKU100264,Product Description 264,temporary price reduction,89.98,34.84,58.63,3.37,178.14,60.21,27907.88,6439.68,23.07
SKU100265,Product Description 265,weekly a flyer,36.29,11.03,32.29,2.78,206.47,62.45,8104.79,1444.69,17.83
SKU100266,Product Description 266,temporary price reduction,56.03,22.02,43.69,6.24,44.14,66.95,13107.0,4405.92,33.62
SKU100267,Product Description 267,weekly a flyer,37.24,30.69,25.81,6.09,236.32,140.01,12595.28,3543.96,28.14
SKU100268,Product Description 268,cm promo,14.33,32.09,9.73,6.49,105.66,55.61,2607.64,415.6,15.94
SKU100269,Product Description 269,temporary price reduction,59.75,32.46,40.35,2.01,215.81,58.61,2582.4,327.34,12.68
SKU100270,Product Description 270,weekly b flyer,53.46,12.99,46.52,3.21,59.02,114.94,7350.16,2440.46,33.2
SKU100271,Product Description 271,weekly a flyer,21.89,11.74,19.32,2.49,12.11,40.29,6704.04,1085.93,16.2
SKU100272,Product Description 272,weekly a flyer,46.28,25.65,34.41,5.63,145.47,74.25,15209.22,5588.38,36.74
SKU100273,Product Description 273,temporary price reduction,80.1,30.94,55.32,4.88,84.54,13.47,9570.36,2605.77,27.23
SKU100274,Product Description 274,weekly b flyer,59.86,16.17,50.18,3.64,246.19,190.6,6021.6,712.86,11.84
SKU100275,Product Description 275,weekly b flyer,11.5,8.66,10.5,7.97,30.59,64.83,2457.0,286.14,11.65
SKU100276,Product Description 276,cm promo,55.71,30.09,38.95,1.39,16.59,170.31,17254.85,5366.18,31.1
SKU100277,Product Description 277,weekly b flyer,70.87,15.49,59.89,9.76,16.03,106.93,14433.49,4938.07,34.21
SKU100278,Product Description 278,weekly b flyer,79.68,10.82,71.06,1.61,58.13,47.19,33682.44,11962.46,35.52
SKU100279,Product Description 279,weekly b flyer,63.65,10.17,57.18,7.84,146.9,40.3,25502.28,6521.89,25.57
SKU100280,Product Description 280,vendor flyer,16.96,16.02,14.24,4.0,128.86,139.6,6393.76,2380.89,37.24
SKU100281,Product Description 281,cm promo,71.6,25.74,53.17,8.72,90.77,193.04,20045.09,5872.09,29.29
SKU100282,Product Description 282,weekly a flyer,68.38,17.54,56.38,1.2,26.75,38.25,6145.42,2426.81,39.49
SKU100283,Product Description 283,temporary price reduction,4.39,5.72,4.14,4.06,62.27,24.85,331.2,106.71,32.22
SKU100284,Product Description 284,weekly a flyer,42.35,8.39,38.8,3.69,50.12,78.65,4035.2,524.24,12.99
SKU100285,Product Description 285,cm promo,34.63,15.17,29.38,9.93,187.69,79.97,6199.18,1648.4,26.59
SKU100286,Product Description 286,temporary price reduction,67.6,28.09,48.61,9.86,196.09,161.64,13319.14,5032.99,37.79
SKU100287,Product Description 287,cm promo,23.18,8.45,21.22,2.3,195.37,94.84,3840.82,791.01,20.59
SKU100288,Product Description 288,weekly b flyer,59.91,24.62,45.16,6.48,242.41,14.37,22038.08,2497.13,11.33
SKU100289,Product Description 289,temporary price reduction,91.49,9.2,83.08,5.59,221.64,184.29,12545.08,3273.99,26.1
SKU100290,Product Description 290,weekly b flyer,80.18,12.41,70.23,1.97,126.96,75.89,27740.85,5900.86,21.27
SKU100291,Product Description 291,weekly a flyer,92.3,11.03,82.12,2.09,106.66,134.37,40977.88,5088.41,12.42
SKU100292,Product Description 292,weekly a flyer,97.89,7.35,90.69,9.9,229.36,134.16,24758.37,6790.48,27.43
SKU100293,Product Description 293,temporary price reduction,3.05,28.5,2.18,4.8,154.75,13.16,610.4,122.46,20.06
SKU100294,Product Description 294,temporary price reduction,63.03,21.22,49.66,1.7,77.13,2.71,20410.26,5465.64,26.78
SKU100295,Product Description 295,cm promo,42.46,34.09,27.99,2.54,143.29,19.43,3022.92,336.63,11.14
SKU100296,Product Description 296,cm promo,86.27,8.46,78.97,3.05,248.08,191.39,27323.62,6799.74,24.89
SKU100297,Product Description 297,weekly b flyer,26.68,10.07,23.99,5.35,213.12,159.21,11971.01,1607.76,13.43
SKU100298,Product Description 298,temporary price reduction,98.14,15.73,82.71,3.69,73.91,28.14,22083.57,5473.2,24.78
SKU100299,Product Description 299,weekly a flyer,62.14,31.81,42.38,4.82,238.47,123.74,20342.4,4057.99,19.95
SKU100300,Product Description 300,cm promo,79.77,15.7,67.24,2.08,245.46,123.17,22323.68,6343.44,28.42
SKU100301,Product Description 301,cm promo,10.39,19.29,8.39,3.6,61.64,2.11,1073.92,133.95,12.47
SKU100302,Product Description 302,weekly a flyer,19.98,15.56,16.87,1.17,224.42,86.95,3340.26,687.82,20.59
SKU100303,Product Description 303,cm promo,76.32,7.81,70.36,8.95,221.38,142.93,29340.12,11560.78,39.4
SKU100304,Product Description 304,weekly b flyer,4.15,37.88,2.58,2.39,14.74,38.98,361.2,142.79,39.53
SKU100305,Product Description 305,temporary price reduction,82.05,24.2,62.19,7.69,169.07,170.48,17102.25,3371.65,19.71
SKU100306,Product Description 306,weekly a flyer,3.37,32.57,2.27,3.82,79.79,132.74,948.86,347.02,36.57
SKU100307,Product Description 307,temporary price reduction,66.4,28.04,47.78,5.01,170.28,3.37,8982.64,1663.14,18.52
SKU100308,Product Description 308,cm promo,37.78,23.0,29.09,3.27,228.82,171.27,11403.28,3459.7,30.34
SKU100309,Product Description 309,cm promo,61.93,8.14,56.89,7.12,127.2,5.84,9273.07,2210.0,23.83
SKU100310,Product Description 310,weekly a flyer,70.21,27.5,50.91,8.52,106.53,177.81,3614.61,1256.73,34.77
SKU100311,Product Description 311,weekly b flyer,35.56,10.44,31.85,3.22,230.78,68.08,2293.2,747.89,32.61
SKU100312,Product Description 312,vendor flyer,12.58,19.5,10.13,2.8,243.66,140.33,1154.82,310.56,26.89
SKU100313,Product Description 313,weekly a flyer,8.83,27.02,6.44,6.97,20.25,157.91,695.52,139.35,20.04
SKU100314,Product Description 314,vendor flyer,59.72,32.38,40.38,2.35,231.1,57.69,5572.44,1968.63,35.33
SKU100315,Product Description 315,vendor flyer,53.02,28.98,37.66,6.58,25.28,72.57,9302.02,2935.86,31.56
SKU100316,Product Description 316,weekly b flyer,74.74,28.5,53.44,1.4,87.64,102.89,8710.72,2943.45,33.79
SKU100317,Product Description 317,vendor flyer,51.95,10.22,46.64,6.39,191.83,117.37,19495.52,2752.72,14.12
SKU100318,Product Description 318,vendor flyer,43.4,17.11,35.97,5.38,195.37,59.82,2769.69,569.44,20.56
SKU100319,Product Description 319,weekly b flyer,41.01,6.5,38.34,1.58,182.83,198.49,17559.72,4555.89,25.95
SKU100320,Product Description 320,vendor flyer,4.59,30.18,3.2,6.67,14.58,147.93,828.8,96.07,11.59
SKU100321,Product Description 321,vendor flyer,34.88,38.34,21.51,4.74,37.58,56.28,6194.88,1110.45,17.93
SKU100322,Product Description 322,vendor flyer,97.65,14.24,83.74,2.56,234.37,128.81,25624.44,3083.44,12.03
SKU100323,Product Description 323,weekly a flyer,87.61,8.07,80.54,3.86,24.96,88.2,37451.1,8266.29,22.07
SKU100324,Product Description 324,weekly a flyer,34.28,21.64,26.86,5.17,24.24,172.35,8971.24,3216.93,35.86
SKU100325,Product Description 325,weekly a flyer,59.6,34.98,38.75,1.37,209.73,67.13,17553.75,3464.62,19.74
SKU100326,Product Description 326,weekly b flyer,85.04,24.32,64.36,9.6,162.11,39.2,6114.2,2076.09,33.96
SKU100327,Product Description 327,cm promo,45.24,6.64,42.24,6.82,91.16,11.13,16135.68,4779.54,29.62
SKU100328,Product Description 328,vendor flyer,3.76,39.1,2.29,1.47,45.6,196.89,535.86,132.42,24.71
SKU100329,Product Description 329,vendor flyer,9.3,34.0,6.14,8.32,221.62,73.13,1160.46,409.4,35.28
SKU100330,Product Description 330,weekly b flyer,52.02,9.61,47.02,3.56,247.19,45.66,10156.32,3999.21,39.38
SKU100331,Product Description 331,vendor flyer,97.01,37.26,60.86,6.17,17.24,99.37,26839.26,8102.08,30.19
SKU100332,Product Description 332,weekly a flyer,69.93,20.77,55.4,3.13,140.76,59.74,14514.8,2216.49,15.27
SKU100333,Product Description 333,cm promo,8.95,18.02,7.34,7.47,69.02,48.11,3383.74,1337.88,39.54
SKU100334,Product Description 334,temporary price reduction,20.56,21.14,16.21,7.37,208.93,124.04,3371.68,1237.98,36.72
SKU100335,Product Description 335,vendor flyer,77.59,34.21,51.05,5.74,89.79,16.82,22870.4,3612.23,15.79
SKU100336,Product Description 336,weekly a flyer,84.46,28.08,60.74,2.79,180.08,102.78,29944.82,9230.33,30.82
SKU100337,Product Description 337,temporary price reduction,62.53,7.07,58.11,2.91,137.18,78.71,5113.68,606.15,11.85
SKU100338,Product Description 338,cm promo,65.15,38.52,40.06,4.14,137.67,107.44,6049.06,1729.59,28.59
SKU100339,Product Description 339,temporary price reduction,4.78,10.17,4.29,1.88,215.21,65.45,1651.65,265.9,16.1
SKU100340,Product Description 340,weekly a flyer,83.2,31.09,57.33,3.71,120.25,114.92,26027.82,8390.41,32.24
SKU100341,Product Description 341,temporary price reduction,79.25,27.26,57.64,7.0,212.17,18.2,9164.76,3495.9,38.15
SKU100342,Product Description 342,weekly b flyer,27.39,11.56,24.22,8.39,94.04,76.48,7580.86,1027.46,13.55
SKU100343,Product Description 343,temporary price reduction,71.45,10.98,63.61,3.66,47.82,49.02,22072.67,2688.7,12.18
SKU100344,Product Description 344,vendor flyer,23.06,35.46,14.88,2.72,116.59,88.74,7320.96,1373.19,18.76
SKU100345,Product Description 345,vendor flyer,5.95,19.69,4.78,8.41,127.1,80.87,1835.52,310.17,16.9
SKU100346,Product Description 346,weekly b flyer,21.71,27.91,15.65,8.96,122.2,126.97,5993.95,2384.76,39.79
SKU100347,Product Description 347,weekly a flyer,19.51,22.64,15.09,4.4,203.04,126.49,6835.77,1188.42,17.39
SKU100348,Product Description 348,vendor flyer,35.1,30.46,24.41,0.76,143.35,83.85,3539.45,914.39,25.83
SKU100349,Product Description 349,cm promo,43.01,21.77,33.65,7.1,222.67,37.96,3701.5,977.8,26.42
SKU100350,Product Description 350,vendor flyer,51.84,15.06,44.03,7.95,130.98,117.22,8277.64,1969.9,23.8
SKU100351,Product Description 351,vendor flyer,48.72,17.72,40.09,0.67,60.06,193.37,11185.11,3563.99,31.86
SKU100352,Product Description 352,weekly a flyer,28.53,35.07,18.53,6.15,36.73,38.72,1500.93,286.85,19.11
SKU100353,Product Description 353,temporary price reduction,4.86,21.38,3.82,6.09,217.75,15.67,1669.34,519.7,31.13
SKU100354,Product Description 354,vendor flyer,61.3,12.47,53.66,4.1,18.76,54.38,24790.92,5761.86,23.24
SKU100355,Product Description 355,weekly b flyer,40.78,37.71,25.4,7.62,33.81,83.76,4622.8,1659.22,35.89
SKU100356,Product Description 356,temporary price reduction,31.27,32.88,20.99,4.57,20.6,62.63,5961.16,1177.19,19.75
SKU100357,Product Description 357,cm promo,86.96,6.95,80.92,6.93,108.81,167.27,30830.52,10578.45,34.31
SKU100358,Product Description 358,weekly a flyer,75.18,39.96,45.14,5.41,135.49,99.62,12819.76,4472.5,34.89
SKU100359,Product Description 359,cm promo,86.06,29.32,60.83,2.86,9.87,50.73,17701.53,6951.66,39.27
SKU100360,Product Description 360,temporary price reduction,50.51,10.61,45.15,6.26,131.32,190.14,15531.6,5645.18,36.35
SKU100361,Product Description 361,temporary price reduction,14.83,13.3,12.86,7.5,101.47,26.76,3832.28,1265.53,33.02
SKU100362,Product Description 362,temporary price reduction,70.23,29.24,49.7,9.75,194.54,26.34,3578.4,1192.71,33.33
SKU100363,Product Description 363,cm promo,22.2,32.29,15.03,4.11,208.34,50.57,4118.22,1242.46,30.17
SKU100364,Product Description 364,temporary price reduction,45.24,13.37,39.19,1.11,172.82,17.2,7563.67,2901.99,38.37
SKU100365,Product Description 365,cm promo,8.37,13.99,7.2,9.89,121.01,150.83,2556.0,305.29,11.94
SKU100366,Product Description 366,temporary price reduction,82.88,15.75,69.83,6.43,57.96,63.94,31004.52,11293.31,36.42
SKU100367,Product Description 367,weekly b flyer,14.34,25.93,10.62,9.49,212.54,146.51,1285.02,243.4,18.94
SKU100368,Product Description 368,temporary price reduction,90.5,11.01,80.53,1.49,88.71,153.02,22065.22,5284.14,23.95
SKU100369,Product Description 369,cm promo,86.69,8.65,79.19,3.75,92.29,49.03,7681.43,1798.71,23.42
SKU100370,Product Description 370,vendor flyer,47.53,28.76,33.86,1.77,229.42,104.64,2810.38,1035.19,36.83
SKU100371,Product Description 371,temporary price reduction,74.95,32.27,50.76,8.44,244.02,104.88,23045.04,7536.55,32.7
SKU100372,Product Description 372,vendor flyer,62.71,22.53,48.58,8.86,225.04,174.53,14719.74,2444.0,16.6
SKU100373,Product Description 373,weekly b flyer,80.7,17.73,66.39,5.26,249.57,7.07,7435.68,1939.92,26.09
SKU100374,Product Description 374,weekly a flyer,44.32,20.12,35.4,2.27,217.88,64.73,5345.4,1405.2,26.29
SKU100375,Product Description 375,weekly b flyer,79.01,18.59,64.32,1.71,177.57,176.73,4245.12,1002.81,23.62
SKU100376,Product Description 376,temporary price reduction,47.32,38.6,29.05,6.09,76.99,48.89,8424.5,2273.42,26.99
SKU100377,Product Description 377,vendor flyer,94.21,31.88,64.17,5.31,238.47,29.1,21753.63,3440.54,15.82
SKU100378,Product Description 378,vendor flyer,49.66,12.28,43.56,7.1,219.77,116.08,13285.8,2330.18,17.54
SKU100379,Product Description 379,cm promo,47.34,18.45,38.61,3.4,63.98,62.56,18687.24,5697.72,30.49
SKU100380,Product Description 380,vendor flyer,78.94,24.04,59.96,4.32,124.84,94.52,24583.6,3844.28,15.64
SKU100381,Product Description 381,cm promo,82.51,26.45,60.68,0.7,22.16,164.36,7038.88,1720.43,24.44
SKU100382,Product Description 382,weekly a flyer,56.34,21.39,44.29,6.3,238.56,105.1,14571.41,3084.46,21.17
SKU100383,Product Description 383,temporary price reduction,19.62,33.35,13.08,4.52,145.33,104.15,5951.4,834.07,14.01
SKU100384,Product Description 384,cm promo,47.84,31.87,32.6,9.24,65.07,57.08,10269.0,2641.21,25.72
SKU100385,Product Description 385,weekly a flyer,96.87,22.68,74.9,6.6,76.64,158.99,4044.6,700.21,17.31
SKU100386,Product Description 386,vendor flyer,75.79,34.91,49.34,4.29,245.26,148.48,3947.2,835.12,21.16
SKU100387,Product Description 387,vendor flyer,81.49,31.29,55.99,3.0,155.83,48.36,11253.99,3060.82,27.2
SKU100388,Product Description 388,weekly a flyer,5.22,32.25,3.54,9.1,108.07,65.36,1118.64,182.66,16.33
SKU100389,Product Description 389,vendor flyer,47.85,38.47,29.44,0.65,127.46,158.15,2944.0,1084.72,36.85
SKU100390,Product Description 390,weekly a flyer,65.37,14.33,56.0,3.61,29.14,72.83,16576.0,3740.11,22.56
SKU100391,Product Description 391,cm promo,83.34,14.37,71.37,9.46,23.38,81.9,6922.89,2672.77,38.61
SKU100392,Product Description 392,cm promo,6.83,36.11,4.36,6.71,150.21,74.15,1669.88,589.72,35.32
SKU100393,Product Description 393,weekly a flyer,85.54,32.03,58.14,5.56,130.44,34.0,10523.34,2318.69,22.03
SKU100394,Product Description 394,cm promo,55.74,37.43,34.88,2.43,92.99,69.5,6452.8,1985.64,30.77
SKU100395,Product Description 395,cm promo,21.34,7.21,19.8,8.42,143.7,160.98,1108.8,356.21,32.13
SKU100396,Product Description 396,cm promo,33.09,26.97,24.17,2.44,22.81,99.23,4060.56,459.85,11.32
SKU100397,Product Description 397,weekly b flyer,29.63,10.06,26.65,2.86,236.28,92.73,8981.05,2606.55,29.02
SKU100398,Product Description 398,temporary price reduction,54.02,22.64,41.79,2.32,76.96,32.96,16339.89,3767.61,23.06
SKU100399,Product Description 399,vendor flyer,7.07,10.45,6.33,2.0,22.59,37.16,2069.91,496.21,23.97
SKU100400,Product Description 400,weekly b flyer,17.54,9.48,15.88,9.56,46.53,10.5,4239.96,1617.1,38.14
SKU100401,Product Description 401,cm promo,81.64,5.43,77.21,6.22,28.39,4.76,12662.44,2503.58,19.77
SKU100402,Product Description 402,weekly a flyer,15.0,27.06,10.94,6.56,48.76,98.63,2330.22,573.54,24.61
SKU100403,Product Description 403,cm promo,24.87,17.57,20.5,9.57,107.1,83.03,6847.0,1955.33,28.56
SKU100404,Product Description 404,temporary price reduction,46.43,8.68,42.4,2.69,185.82,56.52,11532.8,4384.71,38.02
SKU100405,Product Description 405,cm promo,52.68,16.3,44.09,0.56,71.73,198.03,5952.15,1857.64,31.21
SKU100406,Product Description 406,weekly a flyer,76.83,10.91,68.45,6.19,111.8,80.8,16291.1,2195.57,13.48
SKU100407,Product Description 407,temporary price reduction,45.84,37.96,28.44,5.32,232.55,158.19,12115.44,4214.8,34.79
SKU100408,Product Description 408,cm promo,79.41,16.2,66.55,5.04,77.48,43.69,6788.1,2268.58,33.42
SKU100409,Product Description 409,temporary price reduction,62.6,16.69,52.15,1.09,199.71,50.91,19660.55,6653.36,33.84
SKU100410,Product Description 410,vendor flyer,13.08,34.4,8.58,4.82,43.67,114.54,3346.2,444.24,13.28
SKU100411,Product Description 411,vendor flyer,17.32,27.67,12.53,3.23,48.69,2.8,801.92,152.37,19.0
SKU100412,Product Description 412,cm promo,44.83,29.86,31.45,3.11,116.76,5.45,5535.2,749.73,13.54
SKU100413,Product Description 413,temporary price reduction,40.9,27.26,29.75,2.61,62.36,30.16,6693.75,842.58,12.59
SKU100414,Product Description 414,weekly a flyer,74.87,38.12,46.33,3.66,226.24,46.18,7737.11,940.91,12.16
SKU100415,Product Description 415,cm promo,58.91,12.25,51.7,3.85,17.43,106.51,11942.7,3036.85,25.43
SKU100416,Product Description 416,vendor flyer,40.04,39.62,24.18,3.43,151.33,137.87,2829.06,727.44,25.71
SKU100417,Product Description 417,vendor flyer,18.73,34.08,12.35,9.8,153.04,63.75,4618.9,698.95,15.13
SKU100418,Product Description 418,cm promo,24.23,25.61,18.02,9.36,21.18,49.34,7298.1,2192.51,30.04
SKU100419,Product Description 419,temporary price reduction,58.4,28.18,41.94,5.96,184.48,164.92,10107.54,3975.67,39.33
SKU100420,Product Description 420,vendor flyer,43.5,27.71,31.45,9.82,119.88,34.23,7642.35,2296.8,30.05
SKU100421,Product Description 421,temporary price reduction,52.46,7.04,48.76,9.92,182.15,136.31,11068.52,2048.73,18.51
