sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU100960,Product Description 960,temporary price reduction,96.04,21.45,75.44,2.25,7.43,126.87,17275.76,6557.83,37.96
SKU100961,Product Description 961,vendor flyer,49.81,36.15,31.8,3.75,195.62,87.17,14755.2,5044.26,34.19
SKU100962,Product Description 962,vendor flyer,12.75,29.77,8.95,4.58,117.88,88.68,3642.65,1222.58,33.56
SKU100963,Product Description 963,cm promo,55.7,7.18,51.7,8.39,247.27,63.45,14682.8,2621.68,17.86
SKU100964,Product Description 964,weekly b flyer,46.53,10.16,41.8,1.64,123.39,152.9,16385.6,5624.49,34.33
SKU100965,Product Description 965,vendor flyer,84.75,5.27,80.28,7.48,246.79,187.36,19668.6,4483.51,22.8
SKU100966,Product Description 966,weekly a flyer,11.61,27.08,8.47,5.55,189.87,188.27,3023.79,1014.26,33.54
SKU100967,Product Description 967,cm promo,49.85,20.67,39.55,3.24,65.91,36.61,5101.95,721.99,14.15
SKU100968,Product Description 968,temporary price reduction,16.7,9.7,15.08,5.18,136.91,175.2,2774.72,325.6,11.73
SKU100969,Product Description 969,cm promo,33.82,38.53,20.79,3.35,248.07,148.01,1476.09,360.83,24.44
SKU100970,Product Description 970,temporary price reduction,74.26,23.54,56.78,6.16,215.09,52.06,21576.4,6350.09,29.43
SKU100971,Product Description 971,cm promo,48.65,13.47,42.1,4.62,28.85,15.32,20586.9,6789.2,32.98
SKU100972,Product Description 972,cm promo,38.84,22.52,30.09,2.06,178.06,55.06,8244.66,3174.74,38.51
SKU100973,Product Description 973,cm promo,40.66,28.79,28.96,1.61,89.67,182.62,3098.72,989.89,31.95
SKU100974,Product Description 974,temporary price reduction,47.03,7.67,43.42,5.69,6.71,127.37,6165.64,1256.12,20.37
SKU100975,Product Description 975,temporary price reduction,78.93,14.61,67.39,9.07,103.85,144.77,16240.99,3896.46,23.99
SKU100976,Product Description 976,cm promo,89.42,33.24,59.69,3.77,62.51,52.92,9072.88,1059.6,11.68
SKU100977,Product Description 977,vendor flyer,95.62,21.09,75.46,7.46,205.62,144.44,33579.7,9439.82,28.11
SKU100978,Product Description 978,weekly b flyer,79.12,24.13,60.03,6.76,87.65,7.57,3361.68,644.91,19.18
SKU100979,Product Description 979,weekly b flyer,32.91,20.15,26.28,9.35,207.74,76.31,4651.56,1177.79,25.32
SKU100980,Product Description 980,weekly b flyer,69.44,6.54,64.9,8.3,5.15,126.1,6749.6,1661.93,24.62
SKU100981,Product Description 981,temporary price reduction,44.89,10.8,40.04,5.88,80.42,30.93,11211.2,3583.86,31.97
SKU100982,Product Description 982,temporary price reduction,26.96,20.59,21.41,6.74,64.09,164.95,8799.51,2318.8,26.35
SKU100983,Product Description 983,vendor flyer,84.41,12.32,74.01,9.03,62.22,48.54,8215.11,2125.78,25.88
SKU100984,Product Description 984,weekly b flyer,5.77,6.75,5.38,4.3,21.71,131.15,1554.82,292.32,18.8
SKU100985,Product Description 985,weekly b flyer,90.37,34.53,59.17,3.6,50.85,82.23,8224.63,968.93,11.78
SKU100986,Product Description 986,cm promo,47.22,39.34,28.64,0.6,141.11,120.02,8047.84,2424.04,30.12
SKU100987,Product Description 987,temporary price reduction,64.45,32.76,43.34,8.35,76.38,23.28,12221.88,4734.02,38.73
SKU100988,Product Description 988,weekly b flyer,66.62,34.88,43.38,8.11,107.26,5.35,17482.14,4389.97,25.11
SKU100989,Product Description 989,vendor flyer,89.72,13.47,77.64,1.49,97.33,182.09,29658.48,7019.02,23.67
SKU100990,Product Description 990,vendor flyer,64.39,38.62,39.52,5.98,219.6,55.39,19285.76,6739.75,34.95
SKU100991,Product Description 991,weekly b flyer,62.17,11.89,54.78,4.91,226.8,164.3,23226.72,3991.76,17.19
SKU100992,Product Description 992,temporary price reduction,8.53,38.3,5.26,1.63,125.77,199.87,1793.66,187.48,10.45
SKU100993,Product Description 993,vendor flyer,52.8,39.82,31.78,9.82,85.89,43.86,12521.32,1455.82,11.63
SKU100994,Product Description 994,cm promo,16.72,29.91,11.72,2.54,31.17,54.5,2355.72,802.99,34.09
SKU100995,Product Description 995,vendor flyer,74.27,39.34,45.05,1.14,238.58,133.25,21488.85,2952.38,13.74
SKU100996,Product Description 996,weekly a flyer,52.2,24.93,39.18,6.15,19.76,193.16,7600.92,1433.93,18.87
SKU100997,Product Description 997,weekly a flyer,68.66,14.08,58.99,7.52,77.92,183.33,10559.21,2786.01,26.38
SKU100998,Product Description 998,temporary price reduction,6.08,20.29,4.85,0.81,78.03,101.57,921.5,219.15,23.78
SKU100999,Product Description 999,weekly b flyer,10.31,25.77,7.65,6.76,83.5,159.43,3549.6,515.12,14.51
