sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU100238,Product Description 238,cm promo,47.69,18.44,38.9,0.52,47.86,58.81,16921.5,6089.44,35.99
SKU100239,Product Description 239,cm promo,20.61,30.79,14.26,1.43,184.64,7.44,6830.54,1472.77,21.56
SKU100240,Product Description 240,weekly b flyer,70.77,21.66,55.44,1.46,93.64,41.57,22952.16,5200.38,22.66
SKU100241,Product Description 241,weekly a flyer,56.53,9.29,51.28,7.2,50.66,81.16,4256.24,1096.94,25.77
SKU100242,Product Description 242,weekly a flyer,37.14,37.48,23.22,2.45,86.34,35.18,11493.9,1632.83,14.21
SKU100243,Product Description 243,weekly b flyer,91.31,20.89,72.23,9.0,143.1,40.42,34237.02,10898.75,31.83
SKU100244,Product Description 244,weekly b flyer,4.05,30.71,2.81,9.32,182.99,79.5,415.88,164.7,39.6
SKU100245,Product Description 245,weekly b flyer,32.95,17.85,27.07,9.77,123.06,192.43,5197.44,1574.61,30.3
SKU100246,Product Description 246,temporary price reduction,7.57,5.66,7.14,9.42,133.77,153.32,742.56,294.86,39.71
SKU100247,Product Description 247,weekly a flyer,77.12,8.52,70.55,3.08,39.04,65.31,3668.6,869.17,23.69
SKU100248,Product Description 248,temporary price reduction,70.81,22.37,54.97,5.34,229.1,190.42,20943.57,6000.87,28.65
SKU100249,Product Description 249,weekly b flyer,34.47,29.15,24.42,2.17,232.54,129.84,11501.82,1792.18,15.58
SKU100250,Product Description 250,weekly a flyer,68.21,16.72,56.81,8.16,172.44,92.18,27496.04,4419.28,16.07
SKU100251,Product Description 251,temporary price reduction,40.8,29.34,28.83,8.94,9.32,94.72,12973.5,3497.77,26.96
SKU100252,Product Description 252,temporary price reduction,76.11,29.45,53.69,8.59,136.58,83.33,14388.92,4821.07,33.51
SKU100253,Product Description 253,weekly b flyer,46.51,29.64,32.73,4.62,159.16,48.13,8509.8,2325.48,27.33
SKU100254,Product Description 254,weekly a flyer,42.4,22.24,32.97,7.71,248.69,78.55,11671.38,2423.03,20.76
SKU100255,Product Description 255,weekly b flyer,93.6,37.02,58.95,1.43,249.04,106.52,11672.1,4002.81,34.29
SKU100256,Product Description 256,weekly a flyer,26.59,22.12,20.71,0.88,215.11,106.55,5819.51,978.18,16.81
SKU100257,Product Description 257,cm promo,13.8,20.76,10.94,7.66,20.64,152.82,1498.78,450.88,30.08
SKU100258,Product Description 258,vendor flyer,59.29,11.98,52.19,4.54,238.55,73.04,23850.83,2870.37,12.03
SKU100259,Product Description 259,vendor flyer,96.99,15.77,81.7,9.96,155.1,143.93,21242.0,5234.85,24.64
SKU100260,Product Description 260,vendor flyer,39.03,6.48,36.5,1.42,201.22,116.46,9928.0,1448.12,14.59
SKU100261,Product Description 261,weekly b flyer,8.08,27.17,5.88,8.63,104.76,192.45,2028.6,436.62,21.52
SKU100262,Product Description 262,cm promo,35.25,13.7,30.42,5.06,83.32,78.29,5992.74,1400.02,23.36
SKU100263,Product Description 263,weekly a flyer,51.58,15.65,43.51,8.36,118.49,180.44,11138.56,2176.04,19.54
SKU100264,Product Description 264,temporary price reduction,17.87,31.98,12.16,8.26,40.98,164.49,4973.44,778.61,15.66
SKU100265,Product Description 265,weekly a flyer,66.49,16.45,55.55,9.2,92.48,128.26,25997.4,5372.3,20.66
SKU100266,Product Description 266,temporary price reduction,99.78,13.48,86.33,3.33,215.12,131.59,41524.73,6678.33,16.08
SKU100267,Product Description 267,weekly a flyer,46.27,10.92,41.22,9.52,14.3,18.76,11376.72,3900.63,34.29
SKU100268,Product Description 268,cm promo,36.76,32.12,24.95,1.94,41.97,190.14,11626.7,3682.7,31.67
SKU100269,Product Description 269,temporary price reduction,41.27,9.54,37.33,1.28,35.65,23.17,15267.97,5054.97,33.11
SKU100270,Product Description 270,weekly b flyer,13.28,20.88,10.51,4.6,103.75,113.52,2448.83,393.06,16.05
SKU100271,Product Description 271,weekly a flyer,88.56,22.74,68.42,8.37,249.26,67.35,6157.8,2304.01,37.42
SKU100272,Product Description 272,weekly a flyer,42.65,29.06,30.26,5.0,47.47,87.11,6990.06,1127.08,16.12
SKU100273,Product Description 273,temporary price reduction,39.95,27.16,29.1,8.38,40.64,122.82,2706.3,766.66,28.33
SKU100274,Product Description 274,weekly b flyer,66.65,33.38,44.41,7.43,229.19,181.95,11502.19,4326.52,37.61
SKU100275,Product Description 275,weekly b flyer,45.32,6.57,42.34,2.49,221.1,92.6,16343.24,4456.35,27.27
SKU100276,Product Description 276,cm promo,65.53,15.38,55.45,9.51,12.9,197.57,16579.55,5137.16,30.98
SKU100277,Product Description 277,weekly b flyer,8.02,14.8,6.83,1.08,189.17,119.38,908.39,202.04,22.24
SKU100278,Product Description 278,weekly b flyer,81.74,10.11,73.48,9.03,165.59,33.79,13814.24,3567.42,25.82
SKU100279,Product Description 279,weekly b flyer,94.17,15.12,79.93,3.39,193.1,39.62,22380.4,6959.56,31.1
SKU100280,Product Description 280,vendor flyer,65.58,15.84,55.19,5.25,126.15,143.79,24669.93,3486.36,14.13
SKU100281,Product Description 281,cm promo,95.55,23.27,73.32,4.51,247.89,11.98,34827.0,9680.29,27.8
SKU100282,Product Description 282,weekly a flyer,16.84,28.23,12.09,2.13,15.74,97.11,737.49,190.86,25.88
SKU100283,Product Description 283,temporary price reduction,48.79,18.34,39.84,3.9,62.42,31.35,12828.48,1873.1,14.6
SKU100284,Product Description 284,weekly a flyer,60.98,30.18,42.58,2.33,102.15,87.78,5918.62,2209.32,37.33
SKU100285,Product Description 285,cm promo,59.01,16.77,49.12,2.44,115.2,150.48,3634.88,1028.79,28.3
SKU100286,Product Description 286,temporary price reduction,41.34,15.16,35.07,2.28,230.74,92.84,2630.25,734.22,27.91
SKU100287,Product Description 287,cm promo,35.13,23.94,26.72,5.15,142.2,34.36,12825.6,3222.46,25.13
SKU100288,Product Description 288,weekly b flyer,14.43,5.83,13.59,8.08,16.05,51.88,2745.18,1010.68,36.82
SKU100289,Product Description 289,temporary price reduction,40.39,7.79,37.24,5.91,104.93,74.77,4059.16,1498.65,36.92
SKU100290,Product Description 290,weekly b flyer,17.94,19.63,14.42,8.99,107.04,15.77,1571.78,432.36,27.51
SKU100291,Product Description 291,weekly a flyer,73.97,38.0,45.86,6.55,241.55,117.7,15225.52,5939.34,39.01
SKU100292,Product Description 292,weekly a flyer,22.47,30.25,15.67,7.05,151.8,122.29,3447.4,1115.25,32.35
SKU100293,Product Description 293,temporary price reduction,7.74,8.08,7.11,6.84,160.73,14.31,888.75,301.86,33.96
SKU100294,Product Description 294,temporary price reduction,56.13,34.62,36.7,4.77,179.75,81.66,11927.5,3019.85,25.32
SKU100295,Product Description 295,cm promo,60.33,30.63,41.85,7.05,193.66,83.97,20757.6,8233.55,39.67
SKU100296,Product Description 296,cm promo,87.45,26.38,64.38,1.16,160.59,68.1,16545.66,3264.13,19.73
SKU100297,Product Description 297,weekly b flyer,58.54,33.71,38.81,8.67,63.11,112.43,17774.98,2547.58,14.33
SKU100298,Product Description 298,temporary price reduction,35.86,19.14,29.0,7.89,219.14,70.5,5916.0,1112.08,18.8
SKU100299,Product Description 299,weekly a flyer,80.7,12.75,70.41,2.83,184.37,84.45,16123.89,2492.38,15.46
SKU100300,Product Description 300,cm promo,54.95,22.92,42.36,7.8,186.76,159.91,5549.16,1148.7,20.7
SKU100301,Product Description 301,cm promo,9.77,24.21,7.4,0.62,249.16,34.1,436.6,108.19,24.78
SKU100302,Product Description 302,weekly a flyer,57.45,23.84,43.75,2.56,201.62,124.58,12775.0,4270.6,33.43
SKU100303,Product Description 303,cm promo,90.99,24.78,68.44,1.12,208.14,102.11,15535.88,4911.08,31.61
SKU100304,Product Description 304,weekly b flyer,40.84,38.2,25.24,7.91,238.09,62.4,8455.4,2576.26,30.47
SKU100305,Product Description 305,temporary price reduction,31.04,36.58,19.69,7.68,42.03,146.05,6025.14,2341.34,38.86
SKU100306,Product Description 306,weekly a flyer,16.06,35.65,10.33,8.23,126.94,111.14,3708.47,467.54,12.61
SKU100307,Product Description 307,temporary price reduction,16.84,33.05,11.27,0.54,147.24,96.52,597.31,77.6,12.99
SKU100308,Product Description 308,cm promo,44.41,38.02,27.53,5.26,85.67,134.2,7267.92,2672.17,36.77
SKU100309,Product Description 309,cm promo,60.38,8.45,55.28,7.2,210.65,160.85,24323.2,5667.11,23.3
SKU100310,Product Description 310,weekly a flyer,9.9,14.28,8.49,1.98,191.79,194.59,670.71,174.19,25.97
SKU100311,Product Description 311,weekly b flyer,94.08,22.33,73.07,6.67,181.62,126.61,28862.65,5627.52,19.5
SKU100312,Product Description 312,vendor flyer,76.0,34.63,49.68,1.3,249.3,175.14,5663.52,1240.85,21.91
SKU100313,Product Description 313,weekly a flyer,59.49,22.68,46.0,2.22,68.55,2.22,7958.0,2886.39,36.27
SKU100314,Product Description 314,vendor flyer,83.19,31.18,57.25,5.02,185.19,106.99,19121.5,3862.1,20.2
SKU100315,Product Description 315,vendor flyer,9.86,9.86,8.89,6.71,140.09,44.5,1795.78,390.29,21.73
SKU100316,Product Description 316,weekly b flyer,48.73,13.83,41.99,1.89,81.68,20.65,3737.11,899.27,24.06
SKU100317,Product Description 317,vendor flyer,63.75,30.61,44.23,2.26,44.34,107.33,3317.25,926.44,27.93
SKU100318,Product Description 318,vendor flyer,83.21,10.77,74.25,2.44,224.49,149.87,23908.5,2714.18,11.35
SKU100319,Product Description 319,weekly b flyer,78.78,17.3,65.15,2.77,150.89,83.63,13551.2,1967.2,14.52
SKU100320,Product Description 320,vendor flyer,29.15,14.27,24.99,2.65,207.11,134.68,5947.62,1335.09,22.45
SKU100321,Product Description 321,vendor flyer,94.21,17.25,77.96,4.25,138.61,98.96,24401.48,9713.9,39.81
SKU100322,Product Description 322,vendor flyer,14.19,29.79,9.96,6.71,58.89,88.54,1175.28,317.75,27.04
SKU100323,Product Description 323,weekly a flyer,87.76,17.87,72.07,4.66,87.7,59.47,3603.5,684.3,18.99
SKU100324,Product Description 324,weekly a flyer,97.15,24.43,73.41,7.87,98.48,77.75,9396.48,3427.95,36.48
SKU100325,Product Description 325,weekly a flyer,19.36,8.5,17.71,7.33,243.37,71.26,4905.67,1363.95,27.8
SKU100326,Product Description 326,weekly b flyer,72.76,33.18,48.62,1.7,6.38,129.95,18281.12,6260.96,34.25
SKU100327,Product Description 327,cm promo,5.95,17.95,4.88,0.96,246.49,24.97,463.6,138.41,29.86
SKU100328,Product Description 328,vendor flyer,41.73,27.7,30.17,8.84,245.21,20.34,4736.69,1856.78,39.2
SKU100329,Product Description 329,vendor flyer,52.6,30.39,36.62,1.26,249.06,132.68,14794.48,5355.31,36.2
SKU100330,Product Description 330,weekly b flyer,58.9,12.34,51.63,1.91,121.76,110.17,8931.99,2354.23,26.36
SKU100331,Product Description 331,vendor flyer,93.72,35.96,60.01,0.71,241.13,87.18,11821.97,1543.28,13.05
SKU100332,Product Description 332,weekly a flyer,67.88,26.57,49.85,6.47,101.92,32.18,23579.05,5961.39,25.28
SKU100333,Product Description 333,cm promo,49.17,20.01,39.33,6.03,11.44,83.38,11838.33,3126.23,26.41
SKU100334,Product Description 334,temporary price reduction,81.35,11.38,72.09,9.88,59.97,158.37,3676.59,601.97,16.37
SKU100335,Product Description 335,vendor flyer,95.15,37.98,59.01,8.93,236.6,178.15,15991.71,5111.77,31.97
SKU100336,Product Description 336,weekly a flyer,4.16,31.43,2.85,4.4,8.37,141.11,678.3,251.97,37.15
SKU100337,Product Description 337,temporary price reduction,98.29,12.28,86.22,4.03,138.77,13.86,10346.4,3488.06,33.71
SKU100338,Product Description 338,cm promo,10.44,16.82,8.68,3.32,23.52,134.74,3541.44,575.87,16.26
SKU100339,Product Description 339,temporary price reduction,81.81,33.34,54.54,1.95,75.17,49.72,20834.28,4101.97,19.69
SKU100340,Product Description 340,weekly a flyer,29.47,29.35,20.82,1.81,26.58,64.42,3039.72,1132.42,37.25
SKU100341,Product Description 341,temporary price reduction,14.95,31.8,10.2,1.76,215.58,40.78,2866.2,572.87,19.99
SKU100342,Product Description 342,weekly b flyer,45.11,20.44,35.89,1.58,149.81,155.6,2835.31,341.75,12.05
SKU100343,Product Description 343,temporary price reduction,65.11,30.08,45.53,2.78,226.02,130.42,3596.87,1390.24,38.65
SKU100344,Product Description 344,vendor flyer,39.33,18.53,32.04,3.41,173.65,123.14,8458.56,1819.22,21.51
SKU100345,Product Description 345,vendor flyer,7.35,12.39,6.44,9.64,242.9,134.26,1429.68,409.25,28.63
SKU100346,Product Description 346,weekly b flyer,60.75,27.14,44.26,6.0,129.92,48.88,14561.54,3635.88,24.97
SKU100347,Product Description 347,weekly a flyer,90.44,39.16,55.02,9.88,161.48,90.04,26904.78,6498.75,24.15
SKU100348,Product Description 348,vendor flyer,39.56,15.87,33.28,4.04,146.2,127.38,8652.8,1459.61,16.87
SKU100349,Product Description 349,cm promo,23.2,21.13,18.3,4.85,123.64,128.05,6697.8,1559.89,23.29
SKU100350,Product Description 350,vendor flyer,45.37,28.59,32.4,3.58,212.26,158.79,14450.4,3209.06,22.21
SKU100351,Product Description 351,vendor flyer,6.74,23.95,5.13,2.24,162.91,58.85,892.62,267.9,30.01
SKU100352,Product Description 352,weekly a flyer,82.41,34.52,53.96,1.86,201.32,154.53,6960.84,2521.33,36.22
SKU100353,Product Description 353,temporary price reduction,82.98,31.66,56.71,9.48,197.66,89.16,13213.43,2579.0,19.52
SKU100354,Product Description 354,vendor flyer,59.62,7.04,55.42,9.87,51.81,134.69,3546.88,1418.24,39.99
SKU100355,Product Description 355,weekly b flyer,36.6,39.94,21.98,0.93,164.29,92.23,1318.8,397.47,30.14
SKU100356,Product Description 356,temporary price reduction,80.38,31.33,55.19,1.93,53.91,189.82,24559.55,8217.3,33.46
SKU100357,Product Description 357,cm promo,56.36,35.24,36.5,4.52,147.91,37.5,14271.5,4045.11,28.34
SKU100358,Product Description 358,weekly a flyer,82.94,27.79,59.89,2.27,170.97,135.65,8264.82,2534.16,30.66
SKU100359,Product Description 359,cm promo,63.88,34.97,41.54,3.96,249.32,116.15,2160.08,407.68,18.87
SKU100360,Product Description 360,temporary price reduction,78.87,8.93,71.82,1.73,12.48,36.2,5242.86,1687.88,32.19
SKU100361,Product Description 361,temporary price reduction,60.66,17.17,50.24,4.84,27.35,15.07,6933.12,1606.92,23.18
SKU100362,Product Description 362,temporary price reduction,42.59,35.67,27.4,3.08,23.87,160.23,1589.2,418.39,26.33
SKU100363,Product Description 363,cm promo,95.88,12.06,84.32,3.84,102.6,33.18,8010.4,1279.12,15.97
SKU100364,Product Description 364,temporary price reduction,55.03,7.74,50.77,1.4,206.29,38.93,7260.11,1971.64,27.16
SKU100365,Product Description 365,cm promo,61.3,32.58,41.33,4.57,211.79,195.73,4959.6,698.5,14.08
SKU100366,Product Description 366,temporary price reduction,23.61,34.24,15.53,9.84,185.56,144.02,3680.61,1472.08,40.0
SKU100367,Product Description 367,weekly b flyer,63.31,10.69,56.54,3.62,224.74,51.6,10629.52,2323.07,21.85
SKU100368,Product Description 368,temporary price reduction,58.02,34.9,37.77,8.83,84.1,119.01,2228.43,884.82,39.71
SKU100369,Product Description 369,cm promo,20.11,29.04,14.27,8.51,26.6,107.75,742.04,137.89,18.58
SKU100370,Product Description 370,vendor flyer,7.84,23.2,6.02,9.54,19.25,169.21,409.36,134.89,32.95
SKU100371,Product Description 371,temporary price reduction,61.23,34.06,40.38,8.01,213.77,146.41,7228.02,2067.25,28.6
SKU100372,Product Description 372,vendor flyer,76.84,19.67,61.72,6.77,183.96,166.68,27774.0,7939.72,28.59
SKU100373,Product Description 373,weekly b flyer,53.29,11.79,47.01,8.64,176.16,43.88,12692.7,1854.06,14.61
SKU100374,Product Description 374,weekly a flyer,24.22,14.97,20.59,1.22,88.22,128.76,3685.61,1361.36,36.94
SKU100375,Product Description 375,weekly b flyer,67.32,22.68,52.05,4.9,98.08,9.97,25296.3,5057.51,19.99
SKU100376,Product Description 376,temporary price reduction,9.85,23.6,7.53,9.9,239.74,15.65,3380.97,357.11,10.56
SKU100377,Product Description 377,vendor flyer,45.3,33.2,30.26,7.81,20.63,143.28,4902.12,1927.93,39.33
SKU100378,Product Description 378,vendor flyer,18.01,32.7,12.12,9.64,194.56,6.84,2266.44,249.83,11.02
SKU100379,Product Description 379,cm promo,20.08,25.35,14.99,7.91,80.86,116.79,1379.08,544.02,39.45
SKU100380,Product Description 380,vendor flyer,21.82,32.33,14.77,8.81,14.57,168.4,3943.59,582.29,14.77
SKU100381,Product Description 381,cm promo,39.9,11.71,35.23,7.21,186.93,77.23,3769.61,420.79,11.16
SKU100382,Product Description 382,weekly a flyer,7.01,6.75,6.54,7.72,86.07,10.88,1059.48,108.16,10.21
SKU100383,Product Description 383,temporary price reduction,40.98,35.58,26.4,5.47,181.93,143.34,6256.8,1640.93,26.23
SKU100384,Product Description 384,cm promo,52.15,7.64,48.16,9.28,178.38,186.08,8235.36,1152.23,13.99
SKU100385,Product Description 385,weekly a flyer,49.36,13.63,42.63,8.34,136.02,144.0,19481.91,7077.74,36.33
SKU100386,Product Description 386,vendor flyer,39.51,29.34,27.92,8.52,195.46,116.53,3741.28,1019.07,27.24
SKU100387,Product Description 387,vendor flyer,84.24,19.33,67.96,6.89,147.35,47.55,10533.8,3240.28,30.76
SKU100388,Product Description 388,weekly a flyer,16.24,35.67,10.45,3.39,75.23,5.04,4692.05,1320.56,28.14
SKU100389,Product Description 389,vendor flyer,51.56,15.43,43.6,0.84,184.86,139.55,17658.0,3344.53,18.94
SKU100390,Product Description 390,weekly a flyer,8.08,5.42,7.64,9.39,149.34,47.74,1130.72,422.61,37.38
SKU100391,Product Description 391,cm promo,8.97,15.52,7.58,6.07,8.12,171.92,439.64,44.21,10.06
SKU100392,Product Description 392,cm promo,58.24,25.23,43.54,3.33,225.9,94.34,2394.7,501.64,20.95
SKU100393,Product Description 393,weekly a flyer,57.47,18.16,47.03,1.92,138.68,107.07,7383.71,1018.54,13.79
SKU100394,Product Description 394,cm promo,88.05,23.72,67.16,8.38,217.81,151.28,33445.68,5053.35,15.11
SKU100395,Product Description 395,cm promo,56.67,35.68,36.45,8.45,221.27,156.33,7326.45,1246.97,17.02
SKU100396,Product Description 396,cm promo,96.06,36.94,60.58,8.24,114.02,129.24,26836.94,10418.98,38.82
SKU100397,Product Description 397,weekly b flyer,6.77,14.31,5.8,6.63,129.38,187.81,2244.6,550.06,24.51
SKU100398,Product Description 398,temporary price reduction,11.6,21.17,9.14,3.98,106.86,196.5,2614.04,788.28,30.16
SKU100399,Product Description 399,vendor flyer,6.32,24.22,4.79,3.39,115.11,189.48,364.04,133.28,36.61
SKU100400,Product Description 400,weekly b flyer,20.16,38.22,12.46,0.58,224.31,165.19,2093.28,621.92,29.71
SKU100401,Product Description 401,cm promo,55.04,39.95,33.05,8.42,198.1,141.71,8593.0,1774.96,20.66
SKU100402,Product Description 402,weekly a flyer,65.27,13.24,56.63,1.33,36.0,133.34,8437.87,2791.35,33.08
SKU100403,Product Description 403,cm promo,6.47,30.44,4.5,6.49,154.53,22.54,234.0,62.39,26.66
SKU100404,Product Description 404,temporary price reduction,94.71,18.23,77.44,5.29,249.0,55.75,26561.92,7401.52,27.87
SKU100405,Product Description 405,cm promo,84.53,5.28,80.06,5.5,150.91,3.13,30342.74,11659.53,38.43
SKU100406,Product Description 406,weekly a flyer,31.07,5.32,29.42,9.3,197.54,29.21,11120.76,2352.88,21.16
SKU100407,Product Description 407,temporary price reduction,9.56,21.12,7.54,0.8,193.42,88.97,497.64,106.67,21.44
SKU100408,Product Description 408,cm promo,18.65,22.09,14.53,7.85,90.83,31.01,2252.15,247.91,11.01
SKU100409,Product Description 409,temporary price reduction,14.44,5.79,13.6,0.99,96.1,180.53,3794.4,1178.53,31.06
SKU100410,Product Description 410,vendor flyer,14.08,29.04,9.99,0.86,182.4,161.53,3526.47,967.36,27.43
SKU100411,Product Description 411,vendor flyer,52.82,15.29,44.74,4.58,127.5,16.18,10111.24,2820.11,27.89
SKU100412,Product Description 412,cm promo,26.09,24.6,19.67,1.1,144.79,51.28,9362.92,1161.72,12.41
SKU100413,Product Description 413,temporary price reduction,37.1,15.53,31.34,8.0,179.66,164.18,4168.22,1156.29,27.74
SKU100414,Product Description 414,weekly a flyer,98.97,10.85,88.23,5.53,195.51,161.0,27527.76,7354.61,26.72
SKU100415,Product Description 415,cm promo,69.06,19.25,55.77,0.78,71.52,189.2,13663.65,4431.08,32.43
SKU100416,Product Description 416,vendor flyer,95.0,13.13,82.53,0.88,40.96,199.51,24593.94,9828.96,39.96
SKU100417,Product Description 417,vendor flyer,15.97,23.72,12.18,6.32,76.49,195.3,5249.58,1925.89,36.69
SKU100418,Product Description 418,cm promo,39.45,11.96,34.73,8.16,129.35,83.21,6876.54,1298.52,18.88
SKU100419,Product Description 419,temporary price reduction,56.36,22.79,43.51,4.66,88.82,51.57,11095.05,2166.32,19.53
SKU100420,Product Description 420,vendor flyer,9.52,10.51,8.52,5.77,144.25,152.17,3902.16,1183.29,30.32
SKU100421,Product Description 421,temporary price reduction,2.41,28.48,1.72,8.1,18.1,61.26,223.6,57.71,25.81
